a,b,首行买入触发价,模型行数,买入金额,策略 XIRR,最大回撤 (相对峰值),最大回撤 (相对初始),年化夏普比,年化波动率
0.22733020711815238,0.21448770702985354,142.68611361779728,18,47694.766869943625,0.5122897299690881,0.24799814798710554,0.20334956992541478,0.3650926374797506,0.05119208443770776
0.0918303260002651,0.22943056368587283,182.20864979553454,16,49091.64346247668,0.5035719212802663,0.25841066658433837,0.20194142169792245,0.31268317994560335,0.08672872821221125
0.2451579293563893,0.18951224390737187,69.71690249723187,6,12327.181011355346,0.15933255249099287,0.0625959803766756,0.04095895724108965,0.4555805441814264,0.06415754878473129
0.19594319512852792,0.06415374328368086,169.61733801144652,13,44884.01380656572,0.45660095469026646,0.2327050199765231,0.19193975751024417,0.19035775134069122,0.024596111126830245
0.2880554464243987,0.09247071879020623,67.8722290208891,7,44276.93316724277,0.46196854303143314,0.22264081288049875,0.17705724528842587,0.4053144529208552,0.08509655022046986
0.06060557455172293,0.12132443022255705,111.2015347246305,5,2947.9250884679896,0.03997040417219349,0.02061152099096511,0.012346302169800817,0.009881661009146489,0.021572846420499066
0.11633153438886674,0.12065640148787328,98.57278018374126,18,33814.770460022664,0.344102835622129,0.18660697374668564,0.15160879404943017,0.1625076119235996,0.0626027297675708
0.200388469824956,0.21835520006171766,137.83877378306812,16,15958.754938527298,0.1872768288342412,0.09727398532792815,0.06952084098340389,0.312295128649487,0.02546947264728416
0.12413997805148268,0.05458716541840815,95.22718028593003,19,34056.018698101914,0.3658306209311886,0.19146710095450686,0.1521745557398931,0.17045283256777166,0.06253654549300412
0.22860604101781057,0.23892044426237996,145.59704445006992,19,45764.376015321934,0.4514074127458163,0.24094951143326424,0.1930119400931722,0.24775713494508295,0.059187916337007346
0.23975132063048277,0.1163356187017333,105.10809337279368,16,25440.183151486402,0.2764276498573553,0.14044594349575235,0.11102160903311815,0.34419479361611105,0.07223543156827636
0.07562899101661862,0.1275054615540256,179.11855715456966,17,21306.228708643986,0.2100238623853797,0.12286262483283263,0.10318750180956528,0.23249231298634634,0.04732133184706567
0.17846361605169192,0.18197745698598106,145.08257603294174,17,46155.03228818344,0.4483047428553008,0.24320814745180283,0.19213168635284103,0.5534974811009115,0.06990119132826093
0.17722263889776396,0.10398140023473938,82.29474459821691,13,48731.6309691881,0.5031670662084533,0.24773089590590422,0.19951509007141766,0.30692344707076913,0.08274888760812701
0.14232019255388528,0.2711178283938819,100.41941330421307,9,4049.5800618963335,0.060038080073472846,0.02450159754732383,0.018285631857734273,0.270387866307811,0.014698085810779558
0.28323121564241804,0.07134219483164132,177.11313314399837,11,46219.55538826215,0.48419865226031056,0.225393487243016,0.18404746887736537,0.3795213440644115,0.06913748348247407
0.2568765799683053,0.16109559057526623,107.97196249811877,18,5055.6581425725535,0.07014355692043404,0.04189142912937618,0.03322641654754737,0.15074410438398664,0.06567813411934438
0.22430234547740918,0.2623555673637225,130.36985983484678,6,17527.024455795894,0.20250628108557786,0.08827725827931113,0.07265887579225375,0.21310893546188495,0.07676745563807283
0.22858165893374938,0.20396097360530896,147.3412903928499,18,38366.131999086014,0.3933787441322644,0.20242349191291834,0.1627666871111143,0.3443170701771004,0.05307143770774588
0.1654290359532798,0.12308237896065836,102.17144743788751,5,39074.81211504507,0.40484538820848365,0.19373106468167942,0.15313671691539693,0.03983254656017385,0.0503896233917282
0.280248630274144,0.15519005194411517,94.09679461371024,10,36565.272643279146,0.3903025221891078,0.18894200284419052,0.1378350926158486,0.2568525271162724,0.0632404306425633
0.22364885681332136,0.22667359508562868,121.2882353912043,17,2916.5119149923503,0.0589773310687522,0.03403041688884976,0.016763204407413124,0.2398314735438608,0.04125627391573728
0.23224526541395413,0.2933151858409748,82.23214581391836,9,7515.336353180571,0.095103537105254,0.04087402408237622,0.030506646282017526,0.4438656577701731,0.04452367203779875
0.2654227259468363,0.27328467959485836,92.63158803785952,14,46874.60841276767,0.48667780515988923,0.24984298002755007,0.18493425386892684,0.46166495453888684,0.11571724008998521
0.11851789733554775,0.1356082020955942,59.31177260480541,10,4991.608031398649,0.05835783229845505,0.035153371267026175,0.03508179893370083,0.01580892253318253,0.05630206894177284
0.25176772596667574,0.2995494698219644,95.59554139565083,6,4848.749931682715,0.05752643865535899,0.018185887962653927,0.019684157518524738,0.35385905525599576,0.08226818724316656
0.09881015073912301,0.05087616588276457,98.1056140045354,11,41946.65095013564,0.43252954487200845,0.22068693634305578,0.17687512285679335,0.2412235906485383,0.09976013220910113
0.13633548806122198,0.056907438952103775,194.27497494369794,5,32422.021907921422,0.3176710475828547,0.16576466583637003,0.13058779777556606,0.2712837496600032,0.018305707595721248
0.1339026135674607,0.25596012879279845,138.459323819882,15,18231.146736413797,0.19909504293666858,0.09688811952886761,0.0838185141679854,0.36861542186718776,0.04364013748775784
0.29463136709728516,0.099865671708263,168.10736381237083,12,9119.813866509692,0.10857141939380362,0.048669153493980016,0.0396573445677984,0.4176828286465454,0.03209928077581731
0.26413430593698173,0.06519231709906022,56.80658791704837,18,44324.35057474793,0.441096264903128,0.23154939212223555,0.18656596757394747,0.38054264298321916,0.059641063160036506
0.22529246539756492,0.10928701830912556,65.98050404125578,11,49438.35012379709,0.492887274039805,0.2530941585237434,0.207919659340458,0.3769635604850788,0.10780729710929168
0.23176419040384755,0.15652503849521504,172.18054412938886,11,3448.614693698629,0.0411331928822375,0.020642345399712436,0.02225778529873304,0.2883265552140249,0.04506644968899905
0.19051819860064279,0.2326415676083512,143.53243241264536,10,28151.555722419886,0.29358129440752884,0.14596433319210073,0.1158435280417303,0.40427651929576625,0.02905265645950595
0.28677266677712976,0.2060838816378014,78.64730458103044,14,13803.875660384938,0.17196469920835405,0.07737651741361545,0.06855513763127735,0.27428327760713744,0.10745538381653592
0.1740646882205904,0.10940530439010511,110.71931087926073,9,41786.9548439355,0.42784759031879965,0.2196977695799314,0.17053350941871345,0.2525865509654517,0.030155405933846163
0.14512942746747365,0.17581761202514612,130.80087499724343,13,17957.58149696548,0.19627168406050205,0.10087284177601724,0.07662369853557348,0.16348945657936276,0.03678358478929589
0.09075883423289775,0.2815535263496422,176.54147437061624,7,36016.83517013065,0.38511895297622184,0.17894375980951263,0.14656135958992472,0.32527229432081095,0.06232670388959966
0.2465514130652645,0.25375194424593944,59.06179875417413,18,27436.647654787575,0.30323827844004314,0.15827020514220558,0.11962182406850431,0.3441056820187584,0.04575033144052637
0.23361098301889788,0.13079744620794836,139.50834340510437,13,27534.645698153545,0.2895803323900123,0.14121569819797652,0.11121841345113676,0.40220069657352486,0.071038209144956
0.14608875963103374,0.2955661403389241,157.5553882380026,9,43041.97212784065,0.43863589071465875,0.21639446215156324,0.176761958444471,0.3514616946281583,0.06187667491004277
0.05629835348980734,0.22715510010878276,196.6837786865689,12,24049.816870303646,0.25391628497773383,0.13183904538235064,0.11159626582709736,0.3070678917979077,0.05989753924726419
0.25974933192950267,0.06561233891669545,171.07401174382767,15,42434.37717307955,0.43094389030940333,0.23579727427708072,0.18111663669322245,0.10685628293984395,0.08266905697256095
0.05285449586351841,0.05879017832215967,91.43409703479101,7,18807.914573841197,0.20993362240647748,0.10140250842617261,0.08222479572745066,0.033812122349334686,-0.02165189713381889
0.22592494490726273,0.0921019872525075,156.43687908173976,11,9564.364180750947,0.11728093366480023,0.050174392772754796,0.04485337665860243,0.33423659631820574,0.007956057848226013
0.29256427743151425,0.2319639670125367,164.49168273904655,14,23318.39150517414,0.2554580109745299,0.11422440021183283,0.09423799960871046,0.39170256342743526,0.0839476843761823
0.15941533203705088,0.09593473146060698,159.4603249877593,8,25419.433287474087,0.2693698590810305,0.122420391065078,0.10093319237829201,0.3279259960592698,0.05583969337089518
0.1087433512489882,0.1778716923022084,173.02161019278049,9,24440.77668425178,0.25606395006916943,0.12730509041138255,0.10256143360496921,0.24540232979246498,0.02548853531184356
0.22621775251084542,0.07331503004520794,185.55949643204565,8,40608.19018208483,0.4151089440486106,0.2085071744078439,0.16314018268602698,0.20146272024290793,0.05511000433373631
0.2542820355038963,0.2802215394575488,64.76448034840104,17,28669.26813154476,0.31109952855676476,0.1453594178695676,0.11643446135235952,0.5717192179708777,0.06975084633029573
0.18660757901946184,0.13599015339589188,65.71457865216783,13,44533.759516181344,0.4550187597114914,0.23168660547344655,0.1832456289383773,0.23350383542411998,0.03209163517698776
0.29175881881403654,0.2770330141401577,169.45999831559692,16,26195.089250881163,0.3026167081980938,0.13180207957882295,0.11279043826337419,0.3417496792633996,0.11785331235909782
0.06291718041449028,0.2862189104776361,87.85587147822064,11,12011.03906121821,0.12381578294455074,0.06231263841191733,0.05593185613064717,0.29393420101062995,0.015205826399235643
0.17619889957613205,0.0515321618284202,58.781213292511694,18,7345.296172874879,0.08709684581504042,0.05384592285764714,0.03739489803552693,0.08127572927866487,0.03175757810128782
0.22961348683063754,0.166033796799683,110.18437714709087,19,43549.77822628643,0.4422322055780449,0.22675815127797844,0.18444297776622567,0.21498637350320818,0.11202667433855412
0.26566011778729476,0.056164013926723225,172.98153677391173,19,3752.4671462083743,0.0426609564339164,0.03843790190306335,0.027434725187077257,0.16184916678107797,0.033244645060431996
0.09481390297694751,0.27717319157572645,68.98475357209705,10,6762.870984068351,0.06182370209497773,0.03622445463197501,0.026338840131073803,0.3049799391795197,0.038543310598110544
0.25000087044092034,0.17960188618364398,150.77629577067012,10,4119.267426964412,0.06219552542493045,0.02934751013924635,0.016200502655522052,0.5069975405833287,0.020960122174247274
0.1881767689296363,0.06873600317462421,50.54237926573516,15,21762.975661909193,0.2222760160503599,0.13069005881809423,0.09562660229174115,0.2214239330431648,0.03605139621907041
0.14913842049749082,0.07756918206914172,66.4606170818675,14,27098.16520328608,0.2901995437079728,0.14200395889593734,0.113098183736832,0.132876810061899,0.030186878049287626
0.0829287571447734,0.14587725612318475,102.62755186527303,11,1973.861820107436,0.031294327668177115,0.030082104764313524,0.01297274815264781,0.2611898744824226,0.045354429731114504
0.2663239397272281,0.28505854821822235,62.5403421536621,9,26263.72217768861,0.2850874217900872,0.13220897716435598,0.11596269487357627,0.34208735979498794,0.05560280884339132
0.08931830204492884,0.22322728789202023,176.88525011556692,14,20294.214093240676,0.19859988693157138,0.10828959504012212,0.08322236459650198,0.17224274568491116,0.028324769653348437
0.1274469648022748,0.2669047165472831,179.61057547182034,17,38908.613940339004,0.4076146821886017,0.20484487770104684,0.17088614428988955,0.3463857682666707,0.051172345530951645
0.12251138299060922,0.1416141615849949,163.33560546492862,18,41667.874465564935,0.4186312771335352,0.2204557762259988,0.17946757533942628,0.35726201756687814,0.07224925832314816
0.26785350854771356,0.06080342488749958,86.37194470934261,7,34563.40438292406,0.34582243504173754,0.18086086899421785,0.13445331361055982,0.3173633033796041,0.07741858748767708
0.2181757485522245,0.29357940930110354,128.48706128599696,15,24201.28123051457,0.2645341168070782,0.13529628405086933,0.1058982128888262,0.3267612751935596,0.023742128894014558
0.2491703492978431,0.05429324766559239,77.62827882850571,15,11591.28115705742,0.11591720026019302,0.07395990708080605,0.054364823256707225,0.4742939988998808,0.043579522600134805
0.11261697469812475,0.28691291327027224,92.19176751096663,7,42508.62849782545,0.4177132741075787,0.2079246093216053,0.17647130513822784,0.24799809753286284,0.0755455247538624
0.20621852490174974,0.1421693559622862,127.40079382606866,11,17741.787862176425,0.20386523009375207,0.09510938870725422,0.07817849332417734,0.21006975485336954,0.07577414224383983
0.1929364957859372,0.05252260125547038,160.25207126911965,15,18458.30247255251,0.1886982075239261,0.09515908488371512,0.08330427698068653,0.17119511490024553,0.018902798136089714
0.2582075941970678,0.22228930793112706,64.19815705904587,18,45884.565812165194,0.45917983648481125,0.24509127676342488,0.191061062204234,0.45559379682372375,0.06399527426494626
0.2765217651203151,0.29513507600783856,94.50450464421291,14,48804.265524297734,0.4996968776724643,0.2471212750227517,0.20458382528840402,0.41268181742721605,0.10684389948030254
0.053039192869346705,0.29140643070939815,188.99320228578833,5,45008.416862840706,0.45376780522243965,0.22858262690258738,0.17933866882849067,0.35737705858738866,0.06466062814715653
0.21850497976469818,0.09023425280060461,114.36849766728322,8,49913.50145449297,0.5234095640201225,0.249785772616231,0.19645382311206466,0.3105681236720214,0.10545062312250136
0.06295894977993226,0.09531195151653875,190.83045108639718,14,43576.533351172395,0.42374296194539035,0.22089110350470983,0.17621576305180567,0.14627021638829013,0.07946403910288254
0.18721466626933897,0.19138472865491502,198.71008123282036,18,35513.518363384006,0.35504839598946125,0.19433521743058693,0.1471707773632765,0.25129182251606,0.0729907245299932
0.12190818226091955,0.20932620660708112,128.99897391671237,12,15397.15057900217,0.17495073105013745,0.0892662829169334,0.07089723010281875,0.22447074789127236,0.03912853714716122
0.1266941498805353,0.2348544784164664,93.20660146772758,8,47694.89539609393,0.48503196785167496,0.24228889481057364,0.19194744163010508,0.3548842368575617,0.07055842775420984
0.13823962586308913,0.09526259011803688,168.61652128588685,5,43954.71474907393,0.4510965338675484,0.210499153099597,0.17389513483034208,0.24011913278739175,0.06294212025940232
0.20532311226240252,0.2897517716911086,73.89661032875225,9,12796.592828367007,0.14111538374684493,0.06973075573587957,0.05125423153289583,0.3534794626674559,0.050832735864365174
0.1335124914171923,0.2096848140723095,87.80702895081058,19,24968.96118884952,0.280961482449744,0.13538976743881603,0.11471345293550497,0.17457419348588454,0.08103189808282588
0.2331747626475701,0.2617617297176387,167.73198642489234,5,4432.727370651956,0.05044191217122328,0.022465405871293646,0.01867247402807359,0.2521876649305802,0.0010975631995766497
0.15113184639346744,0.18501642882104297,115.04688870980448,13,47712.13430009364,0.4917495848580235,0.2442348562886177,0.19814944515515656,0.3018615365204872,0.06628702828445465
0.06708830007748966,0.15356921189747064,80.23069054815001,12,29065.64805835134,0.31244753781688617,0.15251097634635086,0.12122853214774162,0.19454452329783545,0.049948735559394414
0.2459399606210268,0.294295726648749,147.66886174284866,18,13014.826750480106,0.14572427723258224,0.07770046479680065,0.05885363091305934,0.36570738793510876,0.04386716279221155
0.1214395811481765,0.195530342704959,159.91427920725243,11,15327.56636756991,0.15657581246016483,0.07914921216819172,0.06619510881391069,0.16104036614875736,0.03372612837823771
0.15819171989981567,0.2667183956997947,68.76068591758536,9,49052.16225886312,0.5132037907627872,0.2475963723098509,0.19532345950916227,0.3608047818467336,0.07118370418700953
0.2213609708054754,0.2883230990915725,91.54703899624012,8,31165.100298405687,0.34060939259984163,0.15906304537658386,0.124991331929344,0.3821219238237553,0.09538333991610976
0.13311403928717802,0.2188386567521648,83.19151330583499,11,21613.473081213782,0.2202565556291487,0.12504894369438552,0.0877193559963688,0.24152152647860858,0.03960420963210322
0.06414641403667891,0.18723466962966873,106.97819431436781,7,25492.42762749137,0.2776706030046921,0.13093451657045646,0.10657286286250606,0.12719926891121086,0.028251633180257488
0.1434802617532034,0.05087771272766266,164.51673433640968,12,5828.953546489825,0.06630209085586718,0.041963831944119644,0.03226926516600913,0.19780610810869534,0.040731276204920445
0.28611214567357585,0.0600049101847515,157.05621534114863,9,4676.115243570925,0.06705451998621326,0.020199243464010676,0.025601583108366015,0.26256038218837546,0.027390410500391364
0.21043359932463956,0.10021280401277909,149.3785865575556,9,30042.679421718858,0.32793767020919906,0.16247576130367053,0.12445442018825471,0.1990133545120919,0.05453030794168814
0.21786978716680172,0.09650210796399881,50.94283188028868,5,26088.197785575507,0.2818583327108991,0.12607838164417667,0.10522777663099663,0.25972497071003,0.03156545404758878
0.20807053840940998,0.11368969879996134,71.32149700705841,17,18598.506373868615,0.19809678986897378,0.10403326638824183,0.0806205485404454,0.1937226980203964,0.04037423606066754
0.0997480347398592,0.12623365942441522,83.49463236531003,19,28739.583673056863,0.28755432718511814,0.16199669794680083,0.12746218395184425,0.1912100420934986,0.04812887261732765
0.15458346602557005,0.14001637338768208,90.79337690582744,14,4561.121522421441,0.08322593623394688,0.02841420351453758,0.021915504799500402,0.3386234560397914,0.004522203056507603
0.23773494959082958,0.15513442251721915,71.963981247335,19,47255.56740014577,0.47930629237598293,0.2543763357794797,0.19259802358855413,0.36755338781351554,0.08058364171276414
0.07534322438828979,0.07471658461400367,111.54733272108345,15,15391.872701426872,0.16160867671190604,0.0863962964369402,0.07077898377913275,0.14106414756054142,0.0399270232877127
0.11946319402242807,0.06059048298819551,61.27708775210389,12,4517.160742927945,0.05686237549372301,0.03574375462011523,0.023376913560635947,0.2713325194076923,-0.017938111824164493
0.1190797771164634,0.21848611226825587,162.5033285581671,11,9305.7093561311,0.11003876047136461,0.05830059998415645,0.04493446110145846,0.24472548075456435,0.02129250480784848
0.15800473189862652,0.18433370621076944,168.15811809441573,5,5678.221809643326,0.09099263519675269,0.03127982179482515,0.019021290118897822,0.27080032140020494,0.08277543549796175
0.29509218523554626,0.1610360505550299,136.1400034401347,16,9751.62071362438,0.11597760186556133,0.06078805419708211,0.057345749378148986,0.3425280490955541,0.04642140858516339
0.06687563667095549,0.20860998529208807,63.45573155629518,16,21420.948686503983,0.22126090889871394,0.13233550359197416,0.0938920643833278,0.15417385742004985,0.06451437416504988
0.17967524859514877,0.2569198518008851,183.5124754320137,8,37164.49380284052,0.4030590765882647,0.18974248688259748,0.150026201077338,0.3873379082400307,0.0690261521165176
0.09484117050305262,0.15692322727905117,194.84537430621717,8,14345.069025296949,0.15074160413582674,0.07680848596236121,0.05883485455867938,0.34924121394599317,0.026676049322922585
0.292669136352436,0.21027986626299483,80.3545340482684,16,22360.40447514055,0.2517061409371082,0.12152700565465166,0.09928063350013329,0.24391162496613647,0.08400841092665212
0.07832587618186605,0.28839305595878967,155.69597291610796,13,46509.10710652358,0.47830305493905917,0.24745172104140734,0.19209922789839093,0.24765488990158877,0.09530319711984347
0.1509002505903978,0.2599061239653902,176.29079459637285,14,15495.265226972797,0.17810459767978118,0.0975056363113673,0.06492121779214553,0.18936398915608088,0.02853401069965236
0.23447124620865156,0.15650020262560238,130.97652838140533,6,39941.26790997078,0.42248573025977554,0.19861958387320947,0.15246208300792563,0.2685829340999384,0.05045996500196696
0.22613860700686134,0.21117920945368573,98.49846492901233,8,8733.026751635954,0.10014145315629538,0.04046867289680247,0.038546267744870855,0.42231023487216823,0.016139597752632608
0.15568215922348305,0.09426773047898494,121.78380726205289,14,9737.765566605132,0.08814966932501134,0.06444525452661905,0.049660927560995306,0.16833169416312754,0.015254796984983526
0.13663104198817955,0.19013054622377246,126.8403126176678,7,23351.49080033702,0.22861128934405056,0.11230808702080756,0.0968063392473292,0.31986977007381057,0.0706460886375943
0.14940309463821766,0.2953320727846107,110.09555662820418,14,12471.010272852931,0.12123643373302037,0.07170246263666646,0.05561936406361479,0.2184273881200967,0.04560177796686134
0.11606906578965982,0.17957877880063056,189.47637404505593,19,45248.37561591875,0.4608626063400769,0.24264783447146368,0.19173898357084826,0.19915674428193553,0.09331415468953919
0.10133323467669995,0.2819095747975368,161.5824666413753,9,3486.8622650504117,0.0239663159277222,0.021051865177756535,0.02048222656820247,0.12272629959207106,0.008846890138033678
0.17075992438972248,0.1518337301258152,86.1952463382446,16,30266.35574104814,0.31255666232999824,0.16215554203131965,0.12968514927882982,0.4095617899018005,0.03807458168122658
0.11713343901690183,0.2997112067961578,137.83357809798028,11,30607.240411326475,0.32115808573870447,0.1504339531786068,0.13157238829392454,0.37678780732599165,0.05165752955407033
0.12186541622431253,0.19480500880688945,153.3033726396751,9,4235.270448452937,0.0619523900059242,0.02144958696005289,0.02035847145199191,0.09381439468089846,0.03389930849848074
0.21418901586863925,0.06056724855898364,71.02346325531954,9,36895.64652867367,0.3856267302635401,0.1932742339809424,0.150543905375767,0.3851529405116896,0.06034562028194843
0.29213433292497304,0.19668869917284704,103.76386135702232,8,23975.979681097604,0.2684860251144882,0.10986398078559798,0.09783181318681786,0.3500537721649274,0.078582193106055
0.20090930013984376,0.11864317391989916,185.8322422405874,18,36430.595301245616,0.38024976447939923,0.19451838770221588,0.161726560220006,0.32923201392649504,0.07434111819635048
0.06924486676624157,0.05812033050897368,135.07596502778023,13,41519.324310818425,0.4158636809611814,0.21706769149338678,0.17968062801648665,0.16569587114410203,0.06370064942611076
0.06889590346351675,0.2552133261736658,82.54966190904753,10,16822.068247543997,0.17726204799468503,0.08021809663374742,0.07202018064802919,0.0677053399700806,0.0521699854268634
0.2878558052113915,0.11893240924518898,68.41771971787261,14,24739.808263838895,0.25544240555367165,0.13921448336719988,0.10339501057834068,0.24945613732432076,0.0841982726435161
0.12432269757683341,0.2491371385116246,127.73403402123165,10,13777.278208632557,0.15274389640390557,0.06875722524550952,0.054417901265182374,0.3819756947885912,-0.008539210632152551
0.07301674652061886,0.12205439573896674,132.1528584543716,15,10874.159712594415,0.09871211082037874,0.06943455324143637,0.056193259193411685,0.22761889361403526,0.027031499082998938
0.19976114678759538,0.09858158846844357,100.16216770319184,10,1029.143144090213,0.03289729097439828,0.007820188858849437,0.0011962969409819958,0.10399208120718821,0.04478855915234281
0.20591219457256654,0.2934838935261069,144.56240426286777,10,48217.94409191203,0.4907136285872134,0.23981233873802452,0.20225609836832928,0.4237060128935929,0.13596109856154875
0.21212620502967205,0.14041133193875488,60.30270293290831,5,22605.494997152764,0.24191205339795377,0.11120093473868742,0.09348932564457467,0.2611528912372408,0.0498360522110453
0.11685050696438533,0.2003440528607901,71.7709539899211,15,1640.4188798848272,0.02997181908596712,0.017079873335452782,0.012222321564234334,0.3036286812416887,-0.017609415662721846
0.05377767105361876,0.20249537320361788,131.9410731516889,10,1437.9903008343601,0.03377087695367685,0.01315577678781269,0.016248902129568595,0.12165813129153198,0.04744747320336169
0.29125384236361795,0.19011837054337544,59.272354076668094,8,15129.275859008558,0.1539473682435345,0.0719853598213853,0.06322007420906499,0.27750431304347145,0.031010229971287995
0.11272326142277563,0.27867393588030365,182.1363147486651,6,1682.9462567958026,0.02697125168647904,0.004303603813419434,0.009482308820882033,0.3035903260284853,0.03730136299530468
0.2190065720131369,0.2186102678417171,71.32195556847752,10,19351.216265268868,0.21551927764539697,0.10521212932756238,0.07930318167020943,0.4371232783248661,0.06494043818680391
0.2266574674696774,0.15093325102623256,151.08798111268047,5,4083.986570508445,0.0737125717394766,0.019412129103849523,0.017939241065209582,0.301814701345527,0.0378194777382376
0.20250185426987144,0.2655950961310685,108.68051625716379,16,2923.3279663651774,0.04533794798873296,0.023609084450393534,0.013663914907098156,0.349855918795687,-0.003018457552807316
0.12822684855341204,0.0952657247789911,109.96816213133727,5,33799.68830965295,0.34082274018747505,0.16602385702632239,0.13676463774556555,0.09579615753437103,0.04512273540028
0.11777406344101644,0.18605918940260435,164.73342929167157,9,45435.223182701346,0.4851925982431429,0.23983203703630387,0.1829663051179024,0.14582751882446968,0.03692503272759722
0.19941707067567577,0.2876375929859391,124.91932012593709,10,21059.942581811683,0.23622501386002667,0.10799785268535943,0.08579519400610489,0.20547257364039215,0.06645818679486509
0.2665239084029229,0.20634940747010316,158.84831954657994,6,42001.75108352069,0.452670521197908,0.19913623722212057,0.16440269035011565,0.5024766823590248,0.06246900727518953
0.2866834322308489,0.25424211261871904,125.77868431291539,14,2434.0075956516093,0.03280610366962386,0.019273066444653857,0.012051038511009946,0.31561254575148356,0.00413170970408705
0.07647645110093941,0.21339018138629823,138.93580121078952,12,39106.81274253894,0.40530494646322146,0.20004966369831087,0.16832676632327886,0.32271989657195627,0.07405638615467458
0.08870715314942997,0.2598427158844726,164.10719418044962,8,4077.1996238216543,0.04136938276309182,0.02856759771054933,0.013567974807077159,0.14501597633260832,0.0021928622285346117
0.2861840646957699,0.2861219699613109,141.09631143819132,16,42083.53173667023,0.42907773966890095,0.22302491581195796,0.17618704035062432,0.44672096214990775,0.09090093879178708
0.23413380708369813,0.1182304318831842,142.3422664083183,8,44235.950898731135,0.46263191293138806,0.22792944289396935,0.17436319654779867,0.25032567191494326,0.060422311246251505
0.27074845620744326,0.09241527031417972,168.3829387141392,14,39512.7182767334,0.4165555376763151,0.2029174350287568,0.16973633939876323,0.3020748523093802,0.09136644481992306
0.10065815853383579,0.170997687583135,192.363022372906,18,41216.702196153165,0.41570974133445776,0.21979587918286256,0.17810015781780908,0.06850073661035971,0.07995636779021324
0.19689646777735048,0.22546560670605398,106.5074230903005,9,28512.743750283626,0.3151566013784604,0.14661416143904543,0.11087504364095463,0.29101078600128233,0.06603446362597638
0.2252848986043684,0.10679781329555403,136.56757358389268,14,13979.362186549944,0.14917160337119043,0.08278644141439316,0.06422246243620584,0.21399107221362673,0.04249905250683612
0.22002797136174318,0.05102536260754177,62.940973660031844,8,32518.31913038737,0.33421554061114567,0.16049201665846405,0.12998119678247294,0.09308089541942469,0.04985695501695419
0.15203792271667455,0.13573377895917632,103.82058208533005,15,22537.540804741708,0.2351889298020825,0.12375673757548344,0.09969123450229281,0.2695512187159361,0.023428886440667845
0.05384872292282712,0.29221483386694713,111.8073838834079,18,1261.4914850332539,0.019844368245959258,0.02964794932304799,0.010986815181059628,0.24013766966466493,0.01309395910670724
0.19573151420106577,0.22374186515146166,175.28559752360763,9,24364.459615306914,0.27201604909117244,0.12199328112526665,0.104855773157524,0.24648105272987625,0.06649251173440213
0.11327538479490219,0.15033136098530597,127.00886031885152,14,32908.20830297673,0.32743875974423103,0.17464186636124462,0.13194141342266558,0.1040787558277139,0.09364434835688437
0.1625635615357226,0.09814402433671009,159.65995599476867,7,1680.2993248747177,0.01963206014799993,0.02423622292496428,0.005867294509103775,0.3520235814147184,0.03566231871163477
0.2893952537709543,0.13902241843868673,52.85111000385071,12,31446.656469299727,0.3199929244659343,0.16084897002183682,0.12560560408134971,0.38353699003527814,0.08403751928041292
0.1497588294106087,0.09245985832531199,119.67390044424734,10,32974.06340462596,0.35783754199650253,0.1632565715690844,0.13842720715711937,-0.011016710643078437,0.05241661668525094
0.25995040166610667,0.07657645532823786,185.19764977453764,12,8747.271333705941,0.09832233387681799,0.04948468093895888,0.03810716019340487,0.21491038412555555,0.05149647887272529
0.09713515143731279,0.27668559314313845,83.64708639586777,19,22122.635072668967,0.2247985104230518,0.13326826418045726,0.09928242974467945,0.18563671572807805,0.006513380520385796
0.2181151245062572,0.2994125845938684,54.728327796066935,19,48252.29744356749,0.4976380313201405,0.258188631879481,0.19997603519192192,0.33865839315787,0.07439668468744537
0.29425173860973586,0.09102860989894758,115.01131005702146,9,44325.27216218934,0.4682867278617728,0.21893258484375788,0.1738853074612125,0.47428485535758025,0.09417524040056625
0.0754732752182342,0.06363063971956993,155.6647730971393,11,21130.249720054384,0.22252273487287189,0.1165824502672786,0.09076568645311847,0.1542498752010017,0.04849109429430905
0.052079985556798006,0.13243277678655307,118.16952602622042,14,18142.46713318362,0.18084986436329625,0.10146718393284451,0.07671762297060832,0.20069612645633544,0.021905138535678582
0.15839569815815358,0.16541479519035385,118.99674702668987,11,7079.953367865944,0.07858590070836746,0.045637873565137994,0.026092409968868975,0.20429325029742507,0.007222851881279319
0.0731563707628418,0.10120531176896362,150.47075618574792,10,2724.2651424678297,0.018381924804967482,0.01806915801079047,0.019493751749359207,0.19491143470891878,0.015680240151669255
0.23709608741905785,0.12535622794963963,88.15832124245735,18,15575.676094661858,0.17095948536765002,0.09235548496109873,0.06718714885171825,0.2371759965005068,0.04046405891604203
0.2786371659621397,0.10021768392291443,162.78346874629662,16,47073.88400702968,0.4989004032456421,0.25434576399365616,0.20194268623172876,0.3824509647177189,0.10196077826386682
0.15850524317718973,0.2435651421081128,72.96702963586002,14,47972.05911534969,0.4877350359555148,0.23519270740955248,0.20443279593541447,0.3862611573057665,0.09286693983623595
0.11467791053886024,0.22814448581181518,109.36259079289815,18,40813.44768823754,0.4252708372877378,0.22045669834348555,0.1776512331969584,0.2161486647799685,0.0982687781650301
0.15860082975165246,0.20873787894024542,148.4012162706377,17,18190.415862473117,0.18857520653570817,0.109288019298332,0.07776959925394022,0.049470315135388965,0.07009651129057845
